season,season_type,week,game_id,start_date,home_team,away_team,actual_home_points,actual_away_points,actual_margin,actual_total,model_spread,model_total,home_win_prob,market_spread,market_total,home_moneyline,away_moneyline,spread_edge,total_edge,spread_error,total_error,brier,model_pick,bet_tracked,bet_result
2019,postseason,1,401135267,2019-12-22T02:00:00,UAB,App State,17,31,-14,48,,,,,,,,,,,,,,False,
2019,postseason,1,401135268,2019-12-23T19:30:00,Marshall,UCF,25,48,-23,73,,,,,,,,,,,,,,False,
2019,postseason,1,401135269,2019-12-25T01:00:00,BYU,Hawai'i,34,38,-4,72,,,,,,,,,,,,,,False,
2019,postseason,1,401135270,2019-12-26T21:00:00,Miami,Louisiana Tech,0,14,-14,14,,,,,,,,,,,,,,False,
2019,postseason,1,401135271,2019-12-27T01:00:00,Eastern Michigan,Pittsburgh,30,34,-4,64,,,,,,,,,,,,,,False,
2019,postseason,1,401135272,2019-12-27T17:00:00,Temple,North Carolina,13,55,-42,68,,,,,,,,,,,,,,False,
2019,postseason,1,401135273,2019-12-27T20:20:00,Wake Forest,Michigan State,21,27,-6,48,,,,,,,,,,,,,,False,
2019,postseason,1,401135274,2019-12-27T23:45:00,Texas A&M,Oklahoma State,24,21,3,45,,,,,,,,,,,,,,False,
2019,postseason,1,401136253,2019-12-28T01:00:00,Iowa,USC,49,24,25,73,,,,,,,,,,,,,,False,
2019,postseason,1,401135275,2019-12-28T03:15:00,Washington State,Air Force,21,31,-10,52,,,,,,,,,,,,,,False,
2019,postseason,1,401135276,2019-12-28T17:00:00,Iowa State,Notre Dame,9,33,-24,42,,,,,,,,,,,,,,False,
2019,postseason,1,401135277,2019-12-28T17:00:00,Penn State,Memphis,53,39,14,92,,,,,,,,,,,,,,False,
2019,postseason,1,401135278,2019-12-28T21:20:00,LSU,Oklahoma,63,28,35,91,,,,,,,,,,,,,,False,
2019,postseason,1,401135279,2019-12-29T01:20:00,Ohio State,Clemson,23,29,-6,52,,,,,,,,,,,,,,False,
2019,postseason,1,401135280,2019-12-30T17:30:00,Western Michigan,Western Kentucky,20,23,-3,43,,,,,,,,,,,,,,False,
2019,postseason,1,401135281,2019-12-30T21:00:00,Louisville,Mississippi State,38,28,10,66,,,,,,,,,,,,,,False,
2019,postseason,1,401136254,2019-12-30T21:00:00,Illinois,California,20,35,-15,55,,,,,,,,,,,,,,False,
2019,postseason,1,401135282,2019-12-31T01:00:00,Virginia,Florida,28,36,-8,64,,,,,,,,,,,,,,False,
2019,postseason,1,401135283,2019-12-31T17:00:00,Kentucky,Virginia Tech,37,30,7,67,,,,,,,,,,,,,,False,
2019,postseason,1,401136255,2019-12-31T19:00:00,Arizona State,Florida State,20,14,6,34,,,,,,,,,,,,,,False,
2019,postseason,1,401135284,2019-12-31T20:45:00,Kansas State,Navy,17,20,-3,37,,,,,,,,,,,,,,False,
2019,postseason,1,401147695,2019-12-31T21:30:00,Georgia State,Wyoming,17,38,-21,55,,,,,,,,,,,,,,False,
2019,postseason,1,401135285,2020-01-01T00:30:00,Texas,Utah,38,10,28,48,,,,,,,,,,,,,,False,
2019,postseason,1,401135287,2020-01-01T18:00:00,Auburn,Minnesota,24,31,-7,55,,,,,,,,,,,,,,False,
2019,postseason,1,401135286,2020-01-01T18:00:00,Alabama,Michigan,35,16,19,51,,,,,,,,,,,,,,False,
2019,postseason,1,401135288,2020-01-01T22:10:00,Wisconsin,Oregon,27,28,-1,55,,,,,,,,,,,,,,False,
2019,postseason,1,401135289,2020-01-02T01:45:00,Baylor,Georgia,14,26,-12,40,,,,,,,,,,,,,,False,
2019,postseason,1,401135290,2020-01-02T20:00:00,Cincinnati,Boston College,38,6,32,44,,,,,,,,,,,,,,False,
2019,postseason,1,401135291,2020-01-03T00:00:00,Tennessee,Indiana,23,22,1,45,,,,,,,,,,,,,,False,
2019,postseason,1,401135292,2020-01-03T20:30:00,Nevada,Ohio,21,30,-9,51,,,,,,,,,,,,,,False,
2019,postseason,1,401135293,2020-01-04T16:30:00,Tulane,Southern Miss,30,13,17,43,,,,,,,,,,,,,,False,
2019,postseason,1,401135294,2020-01-07T00:30:00,Miami (OH),Louisiana,17,27,-10,44,,,,,,,,,,,,,,False,
2019,postseason,1,401135295,2020-01-14T01:00:00,LSU,Clemson,42,25,17,67,,,,,,,,,,,,,,False,
2020,regular,1,401207101,2020-09-04T01:00:00,Southern Miss,South Alabama,21,32,-11,53,,,,,,,,,,,,,,False,
2020,regular,1,401235700,2020-09-05T17:30:00,Army,Middle Tennessee,42,0,42,42,,,,,,,,,,,,,,False,
2020,regular,1,401212484,2020-09-05T20:30:00,Texas State,SMU,24,31,-7,55,,,,,,,,,,,,,,False,
2020,regular,1,401212553,2020-09-06T00:00:00,Memphis,Arkansas State,37,24,13,61,,,,,,,,,,,,,,False,
2020,regular,1,401234576,2020-09-08T00:00:00,Navy,BYU,3,55,-52,58,,,,,,,,,,,,,,False,
2020,regular,2,401234559,2020-09-11T00:00:00,Miami,UAB,31,14,17,45,,,,,,,,,,,,,,False,
2020,regular,2,401236081,2020-09-12T16:00:00,App State,Charlotte,35,20,15,55,,,,,,,,,,,,,,False,
2020,regular,2,401236053,2020-09-12T16:00:00,Kansas State,Arkansas State,31,35,-4,66,,,,,,,,,,,,,,False,
2020,regular,2,401234565,2020-09-12T16:00:00,North Carolina,Syracuse,31,6,25,37,,,,,,,,,,,,,,False,
2020,regular,2,401236221,2020-09-12T16:00:00,Iowa State,Louisiana,14,31,-17,45,,,,,,,,,,,,,,False,
2020,regular,2,401240113,2020-09-12T17:30:00,Army,UL Monroe,37,7,30,44,,,,,,,,,,,,,,False,
2020,regular,2,401234574,2020-09-12T18:30:00,Notre Dame,Duke,27,13,14,40,,,,,,,,,,,,,,False,
2020,regular,2,401207113,2020-09-12T19:30:00,Texas State,UTSA,48,51,-3,99,,,,,,,,,,,,,,False,
2020,regular,2,401234563,2020-09-12T20:00:00,Florida State,Georgia Tech,13,16,-3,29,,,,,,,,,,,,,,False,
2020,regular,2,401239973,2020-09-12T23:30:00,South Alabama,Tulane,24,27,-3,51,,,,,,,,,,,,,,False,
2020,regular,2,401234562,2020-09-12T23:30:00,Wake Forest,Clemson,13,37,-24,50,,,,,,,,,,,,,,False,
2020,regular,2,401236222,2020-09-13T00:00:00,Texas,UTEP,59,3,56,62,,,,,,,,,,,,,,False,
2020,regular,2,401234564,2020-09-13T00:00:00,Louisville,Western Kentucky,35,21,14,56,,,,,,,,,,,,,,False,
2020,regular,2,401236658,2020-09-13T02:00:00,Kansas,Coastal Carolina,23,38,-15,61,,,,,,,,,,,,,,False,
2020,regular,3,401236041,2020-09-19T16:00:00,Oklahoma State,Tulsa,16,7,9,23,,,,,,,,,,,,,,False,
2020,regular,3,401207124,2020-09-19T16:00:00,Western Kentucky,Liberty,24,30,-6,54,,,,,,,,,,,,,,False,
2020,regular,3,401215301,2020-09-19T16:00:00,Georgia State,Louisiana,31,34,-3,65,,,,,,,,,,,,,,False,
2020,regular,3,401234571,2020-09-19T16:00:00,Pittsburgh,Syracuse,21,10,11,31,,,,,,,,,,,,,,False,
2020,regular,3,401234567,2020-09-19T16:00:00,Duke,Boston College,6,26,-20,32,,,,,,,,,,,,,,False,
2020,regular,3,401212522,2020-09-19T16:00:00,Tulane,Navy,24,27,-3,51,,,,,,,,,,,,,,False,
2020,regular,3,401241282,2020-09-19T18:30:00,Notre Dame,South Florida,52,0,52,52,,,,,,,,,,,,,,False,
2020,regular,3,401240640,2020-09-19T19:30:00,Middle Tennessee,Troy,14,47,-33,61,,,,,,,,,,,,,,False,
2020,regular,3,401236939,2020-09-19T19:30:00,Marshall,App State,17,7,10,24,,,,,,,,,,,,,,False,
2020,regular,3,401234568,2020-09-19T19:30:00,Georgia Tech,UCF,21,49,-28,70,,,,,,,,,,,,,,False,
2020,regular,3,401207120,2020-09-19T22:00:00,North Texas,SMU,35,65,-30,100,,,,,,,,,,,,,,False,
2020,regular,3,401234569,2020-09-19T23:30:00,Louisville,Miami,34,47,-13,81,,,,,,,,,,,,,,False,
2020,regular,3,401215302,2020-09-19T23:30:00,UL Monroe,Texas State,17,38,-21,55,,,,,,,,,,,,,,False,
2020,regular,3,401207106,2020-09-19T23:30:00,Southern Miss,Louisiana Tech,30,31,-1,61,,,,,,,,,,,,,,False,
2020,regular,3,401234570,2020-09-20T00:00:00,NC State,Wake Forest,45,42,3,87,,,,,,,,,,,,,,False,
2020,regular,4,401207132,2020-09-24T23:30:00,South Alabama,UAB,10,42,-32,52,,,,,,,,,,,,,,False,
2020,regular,4,401207134,2020-09-26T00:00:00,UTSA,Middle Tennessee,37,35,2,72,,,,,,,,,,,,,,False,
2020,regular,4,401212536,2020-09-26T16:00:00,East Carolina,UCF,28,51,-23,79,,,,,,,,,,,,,,False,
2020,regular,4,401236952,2020-09-26T16:00:00,Ole Miss,Florida,35,51,-16,86,,,,,,,,,,,,,,False,
2020,regular,4,401234595,2020-09-26T16:00:00,Pittsburgh,Louisville,23,20,3,43,,,,,,,,,,,,,,False,
2020,regular,4,401215303,2020-09-26T16:00:00,Louisiana,Georgia Southern,20,18,2,38,,,,,,,,,,,,,,False,
2020,regular,4,401237034,2020-09-26T16:00:00,Auburn,Kentucky,29,13,16,42,,,,,,,,,,,,,,False,
2020,regular,4,401234594,2020-09-26T16:00:00,Syracuse,Georgia Tech,37,20,17,57,,,,,,,,,,,,,,False,
2020,regular,4,401235996,2020-09-26T16:00:00,Oklahoma,Kansas State,35,38,-3,73,,,,,,,,,,,,,,False,
2020,regular,4,401207126,2020-09-26T17:00:00,Liberty,Florida International,36,34,2,70,,,,,,,,,,,,,,False,
2020,regular,4,401235994,2020-09-26T17:30:00,TCU,Iowa State,34,37,-3,71,,,,,,,,,,,,,,False,
2020,regular,4,401237035,2020-09-26T19:30:00,LSU,Mississippi State,34,44,-10,78,,,,,,,,,,,,,,False,
2020,regular,4,401240194,2020-09-26T19:30:00,UL Monroe,UTEP,6,31,-25,37,,,,,,,,,,,,,,False,
2020,regular,4,401235997,2020-09-26T19:30:00,Oklahoma State,West Virginia,27,13,14,40,,,,,,,,,,,,,,False,
2020,regular,4,401235995,2020-09-26T19:30:00,Texas Tech,Texas,56,63,-7,119,,,,,,,,,,,,,,False,
2020,regular,4,401240996,2020-09-26T19:30:00,Cincinnati,Army,24,10,14,34,,,,,,,,,,,,,,False,
2020,regular,4,401237033,2020-09-26T20:00:00,Arkansas,Georgia,10,37,-27,47,,,,,,,,,,,,,,False,
2020,regular,4,401234638,2020-09-26T20:00:00,Virginia,Duke,38,20,18,58,,,,,,,,,,,,,,False,
2020,regular,4,401241303,2020-09-26T22:00:00,Boston College,Texas State,24,21,3,45,,,,,,,,,,,,,,False,
2020,regular,4,401234734,2020-09-26T23:00:00,Southern Miss,Tulane,24,66,-42,90,,,,,,,,,,,,,,False,
2020,regular,4,401236951,2020-09-26T23:00:00,Missouri,Alabama,19,38,-19,57,,,,,,,,,,,,,,False,
2020,regular,4,401237037,2020-09-26T23:30:00,Texas A&M,Vanderbilt,17,12,5,29,,,,,,,,,,,,,,False,
2020,regular,4,401234593,2020-09-26T23:30:00,Miami,Florida State,52,10,42,62,,,,,,,,,,,,,,False,
2020,regular,4,401235993,2020-09-26T23:30:00,Baylor,Kansas,47,14,33,61,,,,,,,,,,,,,,False,
2020,regular,4,401237036,2020-09-26T23:30:00,South Carolina,Tennessee,27,31,-4,58,,,,,,,,,,,,,,False,
2020,regular,4,401234566,2020-09-27T00:00:00,Virginia Tech,NC State,45,24,21,69,,,,,,,,,,,,,,False,
2020,regular,4,401236223,2020-09-27T02:15:00,BYU,Troy,48,7,41,55,,,,,,,,,,,,,,False,
2020,regular,5,401246275,2020-10-03T01:00:00,BYU,Louisiana Tech,45,14,31,59,,,,,,,,,,,,,,False,
2020,regular,5,401237096,2020-10-03T16:00:00,Florida,South Carolina,38,24,14,62,,,,,,,,,,,,,,False,
2020,regular,5,401237099,2020-10-03T16:00:00,Tennessee,Missouri,35,12,23,47,,,,,,,,,,,,,,False,
2020,regular,5,401215304,2020-10-03T16:00:00,Coastal Carolina,Arkansas State,52,23,29,75,,,,,,,,,,,,,,False,
2020,regular,5,401212547,2020-10-03T16:00:00,Georgia State,East Carolina,49,29,20,78,,,,,,,,,,,,,,False,
2020,regular,5,401236002,2020-10-03T16:00:00,Texas,TCU,31,33,-2,64,,,,,,,,,,,,,,False,
2020,regular,5,401234600,2020-10-03T16:00:00,Pittsburgh,NC State,29,30,-1,59,,,,,,,,,,,,,,False,
2020,regular,5,401235998,2020-10-03T16:00:00,West Virginia,Baylor,27,21,6,48,,,,,,,,,,,,,,False,
2020,regular,5,401207141,2020-10-03T16:30:00,UAB,UTSA,21,13,8,34,15.70263903519378,45.99799200353709,0.8524139110115436,,,,,,,7.70263903519378,11.997992003537092,0.021781653662908563,,False,
2020,regular,5,401234597,2020-10-03T19:30:00,Boston College,North Carolina,22,26,-4,48,,,,,,,,,,,,,,False,
2020,regular,5,401237093,2020-10-03T19:30:00,Alabama,Texas A&M,52,24,28,76,,,,,,,,,,,,,,False,
2020,regular,5,401236000,2020-10-03T19:30:00,Kansas,Oklahoma State,7,47,-40,54,,,,,,,,,,,,,,False,
2020,regular,5,401212476,2020-10-03T19:30:00,Cincinnati,South Florida,28,7,21,35,,,,,,,,,,,,,,False,
2020,regular,5,401236001,2020-10-03T19:30:00,Kansas State,Texas Tech,31,21,10,52,,,,,,,,,,,,,,False,
2020,regular,5,401212486,2020-10-03T19:30:00,SMU,Memphis,30,27,3,57,,,,,,,,,,,,,,False,
2020,regular,5,401237097,2020-10-03T20:00:00,Kentucky,Ole Miss,41,42,-1,83,,,,,,,,,,,,,,False,
2020,regular,5,401207136,2020-10-03T20:00:00,Florida Atlantic,Charlotte,21,17,4,38,,,,,,,,,,,,,,False,
2020,regular,5,401234599,2020-10-03T20:00:00,Duke,Virginia Tech,31,38,-7,69,,,,,,,,,,,,,,False,
2020,regular,5,401207138,2020-10-03T21:00:00,Middle Tennessee,Western Kentucky,17,20,-3,37,,,,,,,,,,,,,,False,
2020,regular,5,401212557,2020-10-03T22:00:00,Air Force,Navy,40,7,33,47,,,,,,,,,,,,,,False,
2020,regular,5,401215305,2020-10-03T23:00:00,UL Monroe,Georgia Southern,30,35,-5,65,,,,,,,,,,,,,,False,
2020,regular,5,401212531,2020-10-03T23:30:00,UCF,Tulsa,26,34,-8,60,,,,,,,,,,,,,,False,
2020,regular,5,401235999,2020-10-03T23:30:00,Iowa State,Oklahoma,37,30,7,67,,,,,,,,,,,,,,False,
2020,regular,5,401237098,2020-10-03T23:30:00,Vanderbilt,LSU,7,41,-34,48,,,,,,,,,,,,,,False,
2020,regular,5,401237095,2020-10-03T23:30:00,Georgia,Auburn,27,6,21,33,,,,,,,,,,,,,,False,
2020,regular,5,401207139,2020-10-03T23:30:00,North Texas,Southern Miss,31,41,-10,72,,,,,,,,,,,,,,False,
2020,regular,5,401237094,2020-10-03T23:30:00,Mississippi State,Arkansas,14,21,-7,35,,,,,,,,,,,,,,False,
2020,regular,5,401234598,2020-10-04T00:00:00,Clemson,Virginia,41,23,18,64,,,,,,,,,,,,,,False,
2020,regular,6,401212523,2020-10-08T23:30:00,Houston,Tulane,49,31,18,80,,,,,,,,,,,,,,False,
2020,regular,6,401234601,2020-10-09T23:00:00,Georgia Tech,Louisville,46,27,19,73,,,,,,,,,,,,,,False,
2020,regular,6,401236005,2020-10-10T16:00:00,Oklahoma,Texas,53,45,8,98,,,,,,,,,,,,,,False,
2020,regular,6,401207215,2020-10-10T16:00:00,Liberty,UL Monroe,40,7,33,47,,,,,,,,,,,,,,False,
2020,regular,6,401237102,2020-10-10T16:00:00,Texas A&M,Florida,41,38,3,79,,,,,,,,,,,,,,False,
2020,regular,6,401237105,2020-10-10T16:00:00,LSU,Missouri,41,45,-4,86,,,,,,,,,,,,,,False,
2020,regular,6,401237106,2020-10-10T16:00:00,Vanderbilt,South Carolina,7,41,-34,48,,,,,,,,,,,,,,False,
2020,regular,6,401234608,2020-10-10T16:00:00,Virginia,NC State,21,38,-17,59,,,,,,,,,,,,,,False,
2020,regular,6,401234607,2020-10-10T16:00:00,North Carolina,Virginia Tech,56,45,11,101,,,,,,,,,,,,,,False,
2020,regular,6,401234605,2020-10-10T16:30:00,Syracuse,Duke,24,38,-14,62,,,,,,,,,,,,,,False,
2020,regular,6,401237103,2020-10-10T19:30:00,Georgia,Tennessee,44,21,23,65,,,,,,,,,,,,,,False,
2020,regular,6,401215308,2020-10-10T19:30:00,Troy,Texas State,37,17,20,54,,,,,,,,,,,,,,False,
2020,regular,6,401236003,2020-10-10T19:30:00,Iowa State,Texas Tech,31,15,16,46,,,,,,,,,,,,,,False,
2020,regular,6,401240997,2020-10-10T19:30:00,BYU,UTSA,27,20,7,47,29.970154901787282,56.645620462297686,0.9771422297198243,,,,,,,22.970154901787282,9.645620462297686,0.0005224776621812816,,False,
2020,regular,6,401236004,2020-10-10T20:00:00,TCU,Kansas State,14,21,-7,35,,,,,,,,,,,,,,False,
2020,regular,6,401207143,2020-10-10T20:00:00,Florida International,Middle Tennessee,28,31,-3,59,,,,,,,,,,,,,,False,
2020,regular,6,401237101,2020-10-10T20:00:00,Auburn,Arkansas,30,28,2,58,,,,,,,,,,,,,,False,
2020,regular,6,401234603,2020-10-10T20:00:00,Boston College,Pittsburgh,31,30,1,61,,,,,,,,,,,,,,False,
2020,regular,6,401212515,2020-10-10T22:00:00,Navy,Temple,31,29,2,60,,,,,,,,,,,,,,False,
2020,regular,6,401212477,2020-10-10T23:00:00,South Florida,East Carolina,24,44,-20,68,,,,,,,,,,,,,,False,
2020,regular,6,401234604,2020-10-10T23:30:00,Clemson,Miami,42,17,25,59,,,,,,,,,,,,,,False,
2020,regular,6,401237100,2020-10-10T23:30:00,Ole Miss,Alabama,48,63,-15,111,,,,,,,,,,,,,,False,
2020,regular,6,401207145,2020-10-10T23:30:00,Louisiana Tech,UTEP,21,17,4,38,,,,,,,,,,,,,,False,
2020,regular,6,401207146,2020-10-10T23:30:00,Western Kentucky,Marshall,14,38,-24,52,,,,,,,,,,,,,,False,
2020,regular,6,401237104,2020-10-10T23:30:00,Kentucky,Mississippi State,24,2,22,26,,,,,,,,,,,,,,False,
2020,regular,6,401234606,2020-10-10T23:30:00,Notre Dame,Florida State,42,26,16,68,,,,,,,,,,,,,,False,
2020,regular,6,401207142,2020-10-11T00:00:00,North Texas,Charlotte,21,49,-28,70,,,,,,,,,,,,,,False,
2020,regular,7,401215311,2020-10-14T23:30:00,Louisiana,Coastal Carolina,27,30,-3,57,,,,,,,,,,,,,,False,
2020,regular,7,401215310,2020-10-15T23:30:00,Arkansas State,Georgia State,59,52,7,111,,,,,,,,,,,,,,False,
2020,regular,7,401212487,2020-10-16T22:00:00,Tulane,SMU,34,37,-3,71,,,,,,,,,,,,,,False,
2020,regular,7,401212551,2020-10-17T01:30:00,Houston,BYU,26,43,-17,69,,,,,,,,,,,,,,False,
2020,regular,7,401234614,2020-10-17T16:00:00,Miami,Pittsburgh,31,19,12,50,,,,,,,,,,,,,,False,
2020,regular,7,401212548,2020-10-17T16:00:00,East Carolina,Navy,23,27,-4,50,,,,,,,,,,,,,,False,
2020,regular,7,401237109,2020-10-17T16:00:00,South Carolina,Auburn,30,22,8,52,,,,,,,,,,,,,,False,
2020,regular,7,401236007,2020-10-17T16:00:00,West Virginia,Kansas,38,17,21,55,,,,,,,,,,,,,,False,
2020,regular,7,401212478,2020-10-17T16:00:00,Temple,South Florida,39,37,2,76,,,,,,,,,,,,,,False,
2020,regular,7,401215313,2020-10-17T16:00:00,South Alabama,Texas State,30,20,10,50,,,,,,,,,,,,,,False,
2020,regular,7,401234610,2020-10-17T16:00:00,Georgia Tech,Clemson,7,73,-66,80,,,,,,,,,,,,,,False,
2020,regular,7,401234615,2020-10-17T16:00:00,Syracuse,Liberty,21,38,-17,59,,,,,,,,,,,,,,False,
2020,regular,7,401237111,2020-10-17T16:00:00,Tennessee,Kentucky,7,34,-27,41,,,,,,,,,,,,,,False,
2020,regular,7,401240115,2020-10-17T17:30:00,UTSA,Army,16,28,-12,44,,,,,,,,,,,,,,False,
2020,regular,7,401207153,2020-10-17T17:30:00,UAB,Western Kentucky,37,14,23,51,,,,,,,,,,,,,,False,
2020,regular,7,401234613,2020-10-17T18:30:00,Notre Dame,Louisville,12,7,5,19,,,,,,,,,,,,,,False,
2020,regular,7,401234611,2020-10-17T19:30:00,NC State,Duke,31,20,11,51,,,,,,,,,,,,,,False,
2020,regular,7,401237108,2020-10-17T19:30:00,Arkansas,Ole Miss,33,21,12,54,,,,,,,,,,,,,,False,
2020,regular,7,401212537,2020-10-17T19:30:00,Memphis,UCF,50,49,1,99,,,,,,,,,,,,,,False,
2020,regular,7,401237112,2020-10-17T20:00:00,Mississippi State,Texas A&M,14,28,-14,42,,,,,,,,,,,,,,False,
2020,regular,7,401234616,2020-10-17T20:00:00,Wake Forest,Virginia,40,23,17,63,,,,,,,,,,,,,,False,
2020,regular,7,401250215,2020-10-17T20:00:00,Georgia Southern,Massachusetts,41,0,41,41,,,,,,,,,,,,,,False,
2020,regular,7,401207150,2020-10-17T21:00:00,Middle Tennessee,North Texas,35,52,-17,87,,,,,,,,,,,,,,False,
2020,regular,7,401207149,2020-10-17T22:00:00,Louisiana Tech,Marshall,17,35,-18,52,,,,,,,,,,,,,,False,
2020,regular,7,401234612,2020-10-17T23:30:00,Florida State,North Carolina,31,28,3,59,,,,,,,,,,,,,,False,
2020,regular,7,401234609,2020-10-18T00:00:00,Virginia Tech,Boston College,40,14,26,54,,,,,,,,,,,,,,False,
2020,regular,7,401237107,2020-10-18T00:00:00,Alabama,Georgia,41,24,17,65,,,,,,,,,,,,,,False,
2020,regular,8,401240642,2020-10-22T23:30:00,App State,Arkansas State,45,17,28,62,,,,,,,,,,,,,,False,
2020,regular,8,401212479,2020-10-23T23:30:00,South Florida,Tulsa,13,42,-29,55,,,,,,,,,,,,,,False,
2020,regular,8,401238036,2020-10-24T00:00:00,UAB,Louisiana,20,24,-4,44,,,,,,,,,,,,,,False,
2020,regular,8,401247297,2020-10-24T00:00:00,Wisconsin,Illinois,45,7,38,52,,,,,,,,,,,,,,False,
2020,regular,8,401247293,2020-10-24T16:00:00,Ohio State,Nebraska,52,17,35,69,,,,,,,,,,,,,,False,
2020,regular,8,401212516,2020-10-24T16:00:00,Memphis,Temple,41,29,12,70,,,,,,,,,,,,,,False,
2020,regular,8,401247299,2020-10-24T16:00:00,Michigan State,Rutgers,27,38,-11,65,,,,,,,,,,,,,,False,
2020,regular,8,401234621,2020-10-24T16:00:00,North Carolina,NC State,48,21,27,69,,,,,,,,,,,,,,False,
2020,regular,8,401234619,2020-10-24T16:00:00,Louisville,Florida State,48,16,32,64,,,,,,,,,,,,,,False,
2020,regular,8,401236010,2020-10-24T16:00:00,Kansas State,Kansas,55,14,41,69,,,,,,,,,,,,,,False,
2020,regular,8,401236011,2020-10-24T16:00:00,TCU,Oklahoma,14,33,-19,47,,,,,,,,,,,,,,False,
2020,regular,8,401237115,2020-10-24T16:00:00,Ole Miss,Auburn,28,35,-7,63,,,,,,,,,,,,,,False,
2020,regular,8,401234618,2020-10-24T16:00:00,Clemson,Syracuse,47,21,26,68,,,,,,,,,,,,,,False,
2020,regular,8,401215316,2020-10-24T16:00:00,Coastal Carolina,Georgia Southern,28,14,14,42,,,,,,,,,,,,,,False,
2020,regular,8,401207154,2020-10-24T16:00:00,Charlotte,UTEP,38,28,10,66,,,,,,,,,,,,,,False,
2020,regular,8,401207160,2020-10-24T17:00:00,Liberty,Southern Miss,56,35,21,91,,,,,,,,,,,,,,False,
2020,regular,8,401212524,2020-10-24T18:00:00,UCF,Tulane,51,34,17,85,,,,,,,,,,,,,,False,
2020,regular,8,401207156,2020-10-24T18:30:00,Marshall,Florida Atlantic,20,9,11,29,,,,,,,,,,,,,,False,
2020,regular,8,401247296,2020-10-24T19:30:00,Purdue,Iowa,24,20,4,44,,,,,,,,,,,,,,False,
2020,regular,8,401237114,2020-10-24T19:30:00,Tennessee,Alabama,17,48,-31,65,,,,,,,,,,,,,,False,
2020,regular,8,401236008,2020-10-24T19:30:00,Texas,Baylor,27,16,11,43,,,,,,,,,,,,,,False,
2020,regular,8,401212552,2020-10-24T19:30:00,Navy,Houston,21,37,-16,58,,,,,,,,,,,,,,False,
2020,regular,8,401234623,2020-10-24T19:30:00,Wake Forest,Virginia Tech,23,16,7,39,,,,,,,,,,,,,,False,
2020,regular,8,401236009,2020-10-24T19:30:00,Oklahoma State,Iowa State,24,21,3,45,,,,,,,,,,,,,,False,
2020,regular,8,401207158,2020-10-24T19:30:00,Rice,Middle Tennessee,34,40,-6,74,,,,,,,,,,,,,,False,
2020,regular,8,401247295,2020-10-24T19:30:00,Indiana,Penn State,36,35,1,71,,,,,,,,,,,,,,False,
2020,regular,8,401234622,2020-10-24T19:41:00,Pittsburgh,Notre Dame,3,45,-42,48,,,,,,,,,,,,,,False,
2020,regular,8,401234617,2020-10-24T20:00:00,Boston College,Georgia Tech,48,27,21,75,,,,,,,,,,,,,,False,
2020,regular,8,401215317,2020-10-24T20:00:00,Troy,Georgia State,34,36,-2,70,,,,,,,,,,,,,,False,
2020,regular,8,401237122,2020-10-24T20:00:00,Missouri,Kentucky,20,10,10,30,,,,,,,,,,,,,,False,
2020,regular,8,401236012,2020-10-24T21:30:00,Texas Tech,West Virginia,34,27,7,61,,,,,,,,,,,,,,False,
2020,regular,8,401248997,2020-10-24T23:00:00,Boise State,Utah State,42,13,29,55,,,,,,,,,,,,,,False,
2020,regular,8,401248998,2020-10-24T23:00:00,Nevada,Wyoming,37,34,3,71,,,,,,,,,,,,,,False,
2020,regular,8,401237118,2020-10-24T23:00:00,LSU,South Carolina,52,24,28,76,,,,,,,,,,,,,,False,
2020,regular,8,401250784,2020-10-24T23:00:00,South Alabama,UL Monroe,38,14,24,52,,,,,,,,,,,,,,False,
2020,regular,8,401248994,2020-10-24T23:30:00,Fresno State,Hawai'i,19,34,-15,53,,,,,,,,,,,,,,False,
2020,regular,8,401247294,2020-10-24T23:30:00,Minnesota,Michigan,24,49,-25,73,,,,,,,,,,,,,,False,
2020,regular,8,401247298,2020-10-24T23:30:00,Northwestern,Maryland,43,3,40,46,,,,,,,,,,,,,,False,
2020,regular,8,401207157,2020-10-25T00:00:00,UTSA,Louisiana Tech,27,26,1,53,,,,,,,,,,,,,,False,
2020,regular,8,401234620,2020-10-25T00:00:00,Miami,Virginia,19,14,5,33,,,,,,,,,,,,,,False,
2020,regular,8,401212488,2020-10-25T01:00:00,SMU,Cincinnati,13,42,-29,55,,,,,,,,,,,,,,False,
2020,regular,8,401240998,2020-10-25T02:15:00,BYU,Texas State,52,14,38,66,,,,,,,,,,,,,,False,
2020,regular,8,401248993,2020-10-25T02:30:00,San José State,Air Force,17,6,11,23,,,,,,,,,,,,,,False,
2020,regular,8,401248996,2020-10-25T02:30:00,San Diego State,UNLV,34,6,28,40,,,,,,,,,,,,,,False,
2020,regular,9,401215321,2020-10-29T23:30:00,Georgia Southern,South Alabama,24,17,7,41,,,,,,,,,,,,,,False,
2020,regular,9,401249000,2020-10-30T02:00:00,Fresno State,Colorado State,38,17,21,55,,,,,,,,,,,,,,False,
2020,regular,9,401247302,2020-10-30T23:30:00,Maryland,Minnesota,45,44,1,89,,,,,,,,,,,,,,False,
2020,regular,9,401212533,2020-10-31T01:00:00,Tulsa,East Carolina,34,30,4,64,,,,,,,,,,,,,,False,
2020,regular,9,401249001,2020-10-31T01:45:00,Wyoming,Hawai'i,31,7,24,38,,,,,,,,,,,,,,False,
2020,regular,9,401212517,2020-10-31T16:00:00,Tulane,Temple,38,3,35,41,,,,,,,,,,,,,,False,
